epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
475,850.372,1.00927,7.43876,1.2637,0.87467,1.34625,1,1,0.995,0.72265,0.5,0.5,0.4175,0.09528,1.53102,7.79521,0.21963,0.84718,1.39414,0.00137432,0.00137432,0.00137432
476,852.133,0.94677,6.94595,1.39353,0.80475,1.29246,1,1,0.995,0.73058,0.55,0.55,0.44824,0.08777,1.5938,7.30162,0.22887,0.84341,1.44431,0.001373,0.001373,0.001373
477,853.682,1.1601,5.31978,1.52363,0.87529,1.45149,1,1,0.995,0.73058,0.55,0.55,0.44824,0.08777,1.5938,7.30162,0.22887,0.84341,1.44431,0.00137168,0.00137168,0.00137168
478,855.456,1.03031,6.55984,1.33599,0.77682,1.2791,1,1,0.995,0.727,0.75,0.75,0.71783,0.14968,1.60855,6.67103,0.23973,0.88537,1.46115,0.00137036,0.00137036,0.00137036
479,857.174,1.18062,6.52038,1.52481,0.88247,1.36948,1,1,0.995,0.73034,0.7,0.7,0.7035,0.17609,1.59949,6.21319,0.2627,0.86801,1.4694,0.00136904,0.00136904,0.00136904
480,859.076,0.85439,7.45237,1.0596,0.69242,1.33927,1,1,0.995,0.75118,0.7,0.7,0.68605,0.20962,1.52112,5.98925,0.30041,0.85051,1.44356,0.00136772,0.00136772,0.00136772
481,860.736,1.16007,7.22307,1.24793,0.84929,1.37875,1,1,0.995,0.75118,0.7,0.7,0.68605,0.20962,1.52112,5.98925,0.30041,0.85051,1.44356,0.0013664,0.0013664,0.0013664
482,862.09,0.99468,7.17871,1.33314,0.78194,1.29955,1,1,0.995,0.76426,0.7,0.7,0.63656,0.17257,1.57946,6.25423,0.32801,0.93184,1.53068,0.00136508,0.00136508,0.00136508
483,863.779,1.00048,6.81966,1.58026,0.739,1.33611,1,1,0.995,0.75764,0.55,0.55,0.4474,0.11414,1.68451,6.64628,0.3647,1.02753,1.65247,0.00136376,0.00136376,0.00136376
484,865.529,0.92585,7.71,1.66432,0.74353,1.32851,1,1,0.995,0.75525,0.45,0.45,0.3335,0.09133,1.69467,6.92226,0.38731,0.97221,1.6837,0.00136244,0.00136244,0.00136244
485,867.345,0.96668,6.73432,1.42659,0.7037,1.29491,1,1,0.995,0.75525,0.45,0.45,0.3335,0.09133,1.69467,6.92226,0.38731,0.97221,1.6837,0.00136112,0.00136112,0.00136112
486,868.898,0.82042,7.55027,1.3444,0.61758,1.17675,1,1,0.995,0.75112,0.5,0.5,0.38893,0.09214,1.62877,6.84678,0.40125,0.91535,1.60714,0.0013598,0.0013598,0.0013598
487,870.336,0.99872,7.37369,1.60489,0.76879,1.28071,1,1,0.995,0.74891,0.55,0.55,0.46928,0.1154,1.58265,6.50031,0.39397,0.85538,1.53961,0.00135848,0.00135848,0.00135848
488,872.163,0.90393,7.65892,1.40857,0.73794,1.29489,1,1,0.995,0.76616,0.75,0.75,0.74389,0.18296,1.47506,6.11618,0.38687,0.7525,1.4206,0.00135716,0.00135716,0.00135716
489,874.153,0.79727,8.04759,1.36461,0.7379,1.26729,1,1,0.995,0.76616,0.75,0.75,0.74389,0.18296,1.47506,6.11618,0.38687,0.7525,1.4206,0.00135584,0.00135584,0.00135584
490,875.902,0.80068,7.50847,1.21874,0.64299,1.21665,1,1,0.995,0.76782,0.8,0.8,0.78301,0.20787,1.40888,5.9392,0.37532,0.69054,1.34726,0.00135452,0.00135452,0.00135452
491,877.258,1.27903,5.67748,1.31738,0.99847,1.39993,1,1,0.995,0.77691,0.75,0.75,0.65625,0.17295,1.29296,5.99317,0.36489,0.63855,1.26567,0.0013532,0.0013532,0.0013532
492,879.185,1.02385,6.81615,1.24694,0.77936,1.34671,1,1,0.995,0.78254,0.7,0.7,0.6145,0.19173,1.15084,5.9823,0.37569,0.62727,1.17694,0.00135188,0.00135188,0.00135188
493,881.132,1.14383,7.19621,1.38121,0.80461,1.48052,1,1,0.995,0.78254,0.7,0.7,0.6145,0.19173,1.15084,5.9823,0.37569,0.62727,1.17694,0.00135056,0.00135056,0.00135056
494,882.95,0.95239,7.1454,1.36976,0.69968,1.29092,1,1,0.995,0.78848,0.7,0.7,0.60779,0.18494,1.00229,5.95557,0.37535,0.58595,1.09233,0.00134924,0.00134924,0.00134924
495,884.883,0.84758,7.12275,1.24109,0.60056,1.18478,1,1,0.995,0.80264,0.75,0.75,0.71778,0.19963,0.91094,5.83411,0.37486,0.5304,1.03587,0.00134792,0.00134792,0.00134792
496,886.524,1.07447,7.39543,1.58174,0.68565,1.33543,1,1,0.995,0.80992,0.65,0.65,0.6477,0.19391,0.89453,5.84351,0.37633,0.49716,1.02115,0.0013466,0.0013466,0.0013466
497,887.836,0.86847,8.10842,1.36709,0.6523,1.24167,1,1,0.995,0.80992,0.65,0.65,0.6477,0.19391,0.89453,5.84351,0.37633,0.49716,1.02115,0.00134528,0.00134528,0.00134528
498,889.894,1.09226,6.12857,1.35523,0.73175,1.42822,1,1,0.995,0.80922,0.65,0.65,0.66117,0.2041,0.90442,5.95079,0.35902,0.49701,1.0257,0.00134396,0.00134396,0.00134396
499,891.656,0.91913,7.0357,1.47166,0.72072,1.26503,1,1,0.995,0.807,0.65,0.65,0.66387,0.17238,0.91558,6.1152,0.33933,0.49158,1.02763,0.00134264,0.00134264,0.00134264
500,893.282,0.95581,7.58753,1.21891,0.79369,1.29042,1,1,0.995,0.81051,0.65,0.65,0.6695,0.17269,0.91778,6.2657,0.32903,0.48125,1.03089,0.00134132,0.00134132,0.00134132
501,895.032,0.90669,6.94125,1.35527,0.73614,1.39134,1,1,0.995,0.81051,0.65,0.65,0.6695,0.17269,0.91778,6.2657,0.32903,0.48125,1.03089,0.00134,0.00134,0.00134
502,897.003,0.95481,5.49142,1.34238,0.80055,1.33812,1,1,0.995,0.79906,0.6,0.6,0.59437,0.14539,0.92423,6.40815,0.32975,0.47246,1.03632,0.00133868,0.00133868,0.00133868
503,898.557,0.87891,6.93686,1.30902,0.79702,1.34039,1,1,0.995,0.78392,0.6,0.6,0.5477,0.12361,1.00082,6.38967,0.31377,0.53136,1.07476,0.00133736,0.00133736,0.00133736
504,900.528,1.14477,6.53358,1.25798,0.86294,1.40188,1,1,0.995,0.80614,0.7,0.7,0.60225,0.13676,1.1112,6.29132,0.29532,0.58676,1.12521,0.00133604,0.00133604,0.00133604
505,902.223,0.76842,7.90817,1.40356,0.62606,1.2506,1,1,0.995,0.80614,0.7,0.7,0.60225,0.13676,1.1112,6.29132,0.29532,0.58676,1.12521,0.00133472,0.00133472,0.00133472
506,903.675,1.32136,7.28234,1.49623,1.04371,1.44111,1,1,0.995,0.78989,0.65,0.65,0.56301,0.1576,1.21394,6.32933,0.27915,0.61228,1.17363,0.0013334,0.0013334,0.0013334
507,905.315,1.00616,6.73686,1.25261,0.7987,1.3522,1,1,0.995,0.78148,0.6,0.6,0.51606,0.15083,1.28901,6.32805,0.26447,0.62498,1.2082,0.00133208,0.00133208,0.00133208
508,906.979,0.9416,5.85694,1.34292,0.75897,1.35266,1,1,0.995,0.75964,0.65,0.65,0.5795,0.12853,1.38153,6.62273,0.25416,0.65077,1.26853,0.00133076,0.00133076,0.00133076
509,909.005,0.99506,7.13116,1.28856,0.75247,1.36061,1,1,0.995,0.75964,0.65,0.65,0.5795,0.12853,1.38153,6.62273,0.25416,0.65077,1.26853,0.00132944,0.00132944,0.00132944
510,910.573,1.00894,7.51313,1.53572,0.77858,1.29862,1,1,0.995,0.76531,0.65,0.65,0.64236,0.11887,1.4163,6.63783,0.25167,0.617,1.31552,0.00132812,0.00132812,0.00132812
511,912.417,0.80016,7.78954,1.39799,0.6108,1.20697,1,1,0.995,0.75784,0.55,0.55,0.53797,0.12296,1.47422,6.83018,0.24255,0.5885,1.38198,0.0013268,0.0013268,0.0013268
512,914.055,0.82064,7.05489,1.2601,0.70359,1.26533,1,1,0.995,0.7482,0.6,0.6,0.56538,0.12675,1.51783,6.92472,0.25044,0.56607,1.4314,0.00132548,0.00132548,0.00132548
513,915.588,0.98591,7.54381,1.30921,0.73117,1.27909,1,1,0.995,0.7482,0.6,0.6,0.56538,0.12675,1.51783,6.92472,0.25044,0.56607,1.4314,0.00132416,0.00132416,0.00132416
514,917.848,1.10987,7.27145,1.39495,0.79602,1.37454,1,1,0.995,0.74262,0.5,0.5,0.39506,0.11163,1.45129,6.86489,0.25082,0.57372,1.39027,0.00132284,0.00132284,0.00132284
515,919.832,0.94884,7.15799,1.24196,0.68866,1.26797,1,1,0.995,0.74797,0.6,0.6,0.49689,0.10911,1.35363,6.66828,0.25501,0.56133,1.32527,0.00132152,0.00132152,0.00132152
516,921.708,1.20194,5.87397,1.43748,0.85027,1.44887,1,1,0.995,0.76809,0.6,0.6,0.558,0.12054,1.22703,6.34741,0.26263,0.54445,1.24379,0.0013202,0.0013202,0.0013202
517,923.449,1.06089,5.82905,1.21752,0.75767,1.3548,1,1,0.995,0.76809,0.6,0.6,0.558,0.12054,1.22703,6.34741,0.26263,0.54445,1.24379,0.00131888,0.00131888,0.00131888
518,924.98,1.01603,6.85501,1.10305,0.73166,1.3391,1,1,0.995,0.78139,0.65,0.65,0.57914,0.1602,1.11344,6.09315,0.27081,0.51755,1.17533,0.00131756,0.00131756,0.00131756
519,926.694,1.02462,7.57316,1.42212,0.72288,1.28211,1,1,0.995,0.80223,0.75,0.75,0.6925,0.19245,0.97734,5.9256,0.29004,0.51063,1.09393,0.00131624,0.00131624,0.00131624
520,928.157,1.07088,5.98773,1.35322,0.69901,1.36582,1,1,0.995,0.82959,0.8,0.8,0.739,0.20483,0.88854,5.82528,0.29213,0.49715,1.03151,0.00131492,0.00131492,0.00131492
521,929.985,1.24694,6.8027,1.33604,0.81083,1.45833,1,1,0.995,0.82959,0.8,0.8,0.739,0.20483,0.88854,5.82528,0.29213,0.49715,1.03151,0.0013136,0.0013136,0.0013136
522,931.735,0.9326,7.29755,1.29072,0.71483,1.32752,1,1,0.995,0.81326,0.8,0.8,0.76067,0.20445,0.86984,5.90523,0.28887,0.48401,1.01042,0.00131228,0.00131228,0.00131228
523,933.239,1.1444,7.48773,1.4374,0.90093,1.31882,1,1,0.995,0.81867,0.8,0.8,0.79253,0.2173,0.86006,5.89065,0.28538,0.4822,1.00201,0.00131096,0.00131096,0.00131096
524,934.938,0.71302,6.76998,1.32954,0.54577,1.15992,1,1,0.995,0.81401,0.9,0.9,0.90803,0.22392,0.85554,5.86148,0.29385,0.48634,0.99626,0.00130964,0.00130964,0.00130964
525,936.481,0.93488,7.12575,1.17011,0.76229,1.27567,1,1,0.995,0.81401,0.9,0.9,0.90803,0.22392,0.85554,5.86148,0.29385,0.48634,0.99626,0.00130832,0.00130832,0.00130832
526,937.834,1.32665,8.93324,1.42859,0.98395,1.36449,1,1,0.995,0.7968,0.9,0.9,0.91075,0.26355,0.83913,5.77653,0.27925,0.48836,0.98407,0.001307,0.001307,0.001307
527,939.299,0.96611,6.8905,1.24975,0.80051,1.26339,1,1,0.995,0.79585,0.85,0.85,0.81915,0.26368,0.83325,5.71454,0.25782,0.48654,0.97745,0.00130568,0.00130568,0.00130568
528,941.568,0.76125,6.62459,1.31404,0.63872,1.30659,1,1,0.995,0.77583,0.85,0.85,0.83919,0.27072,0.85849,5.64845,0.25353,0.50683,0.98762,0.00130436,0.00130436,0.00130436
529,943.656,0.91015,6.85357,1.38374,0.70108,1.28753,1,1,0.995,0.77583,0.85,0.85,0.83919,0.27072,0.85849,5.64845,0.25353,0.50683,0.98762,0.00130304,0.00130304,0.00130304
530,945.522,0.9885,7.00546,1.45687,0.78461,1.39057,1,1,0.995,0.77029,0.85,0.85,0.87552,0.2805,0.98752,5.64118,0.25579,0.54597,1.05165,0.00130172,0.00130172,0.00130172
531,947.203,0.95127,7.059,1.29316,0.79794,1.32516,1,1,0.995,0.75566,0.85,0.85,0.87651,0.30265,1.17201,5.62665,0.25529,0.62103,1.16716,0.0013004,0.0013004,0.0013004
532,948.623,1.13787,7.25673,1.44023,0.82014,1.36672,1,1,0.995,0.74478,0.85,0.85,0.85771,0.28193,1.41034,5.68393,0.23752,0.72185,1.3513,0.00129908,0.00129908,0.00129908
533,950.254,1.11147,7.69822,1.5204,0.76009,1.34838,1,1,0.995,0.74478,0.85,0.85,0.85771,0.28193,1.41034,5.68393,0.23752,0.72185,1.3513,0.00129776,0.00129776,0.00129776
534,951.967,0.9734,6.92132,1.19902,0.68396,1.29232,1,1,0.995,0.72273,0.65,0.65,0.64956,0.22523,1.57187,5.86768,0.22841,0.81274,1.52071,0.00129644,0.00129644,0.00129644
535,953.662,0.94374,5.7176,1.16557,0.69077,1.2506,1,1,0.995,0.72489,0.65,0.65,0.6357,0.19229,1.56609,5.97141,0.22216,0.76411,1.5247,0.00129512,0.00129512,0.00129512
536,955.378,0.78766,8.01422,1.45655,0.70583,1.2299,1,1,0.995,0.7398,0.55,0.55,0.539,0.17734,1.50317,6.20313,0.22146,0.75301,1.47438,0.0012938,0.0012938,0.0012938
537,957.927,1.0226,6.47206,1.46905,0.68336,1.35432,1,1,0.995,0.7398,0.55,0.55,0.539,0.17734,1.50317,6.20313,0.22146,0.75301,1.47438,0.00129248,0.00129248,0.00129248
538,959.983,0.99629,6.97129,1.24664,0.72101,1.41049,1,1,0.995,0.74521,0.55,0.55,0.5015,0.13198,1.45748,6.24575,0.21756,0.72936,1.43108,0.00129116,0.00129116,0.00129116
539,962.162,1.26951,7.67853,1.39739,0.88907,1.42747,1,1,0.995,0.74058,0.7,0.7,0.70628,0.14689,1.39104,6.19154,0.20939,0.66137,1.37708,0.00128984,0.00128984,0.00128984
540,964.999,1.2901,5.47208,1.25466,0.87908,1.54426,1,1,0.995,0.7508,0.7,0.7,0.65667,0.12345,1.34737,6.16737,0.19889,0.68122,1.33796,0.00128852,0.00128852,0.00128852
541,967.306,1.07312,6.3177,1.49476,0.84919,1.39009,1,1,0.995,0.7508,0.7,0.7,0.65667,0.12345,1.34737,6.16737,0.19889,0.68122,1.33796,0.0012872,0.0012872,0.0012872
542,969.292,1.13185,7.89751,1.67667,0.93925,1.34156,1,1,0.995,0.72999,0.6,0.6,0.53357,0.11828,1.39612,6.25642,0.19214,0.69964,1.36633,0.00128588,0.00128588,0.00128588
543,971.054,1.05899,7.44465,1.366,0.78371,1.3762,1,1,0.995,0.72569,0.6,0.6,0.5477,0.11925,1.48036,6.27933,0.19189,0.7935,1.4155,0.00128456,0.00128456,0.00128456
544,973.656,1.20195,6.76577,1.29243,0.8335,1.43792,1,1,0.995,0.72632,0.65,0.65,0.5854,0.14926,1.45915,6.16671,0.19516,0.74277,1.38239,0.00128324,0.00128324,0.00128324
545,975.3,0.95667,8.05091,1.36893,0.73885,1.2353,1,1,0.995,0.72632,0.65,0.65,0.5854,0.14926,1.45915,6.16671,0.19516,0.74277,1.38239,0.00128192,0.00128192,0.00128192
546,977.59,1.17922,7.17752,1.3287,0.8382,1.38197,1,1,0.995,0.7167,0.7,0.7,0.64722,0.16837,1.44674,6.10787,0.20151,0.74336,1.3732,0.0012806,0.0012806,0.0012806
547,980.208,0.87812,6.87757,1.19833,0.59009,1.26965,1,1,0.995,0.73984,0.65,0.65,0.59117,0.16475,1.36406,5.94006,0.21948,0.70243,1.29533,0.00127928,0.00127928,0.00127928
548,982.189,0.8778,7.40795,1.57656,0.69239,1.27735,1,1,0.995,0.75197,0.75,0.75,0.70298,0.17311,1.23533,5.87548,0.2311,0.66301,1.19292,0.00127796,0.00127796,0.00127796
549,983.855,1.21672,7.46209,1.35603,0.78726,1.30734,1,1,0.995,0.75197,0.75,0.75,0.70298,0.17311,1.23533,5.87548,0.2311,0.66301,1.19292,0.00127664,0.00127664,0.00127664
550,986.146,0.89945,7.13482,1.41015,0.60317,1.23749,1,1,0.995,0.74626,0.8,0.8,0.77733,0.18412,1.1221,5.86134,0.23796,0.61299,1.12249,0.00127532,0.00127532,0.00127532
551,988.419,1.20126,5.92552,1.2744,0.79779,1.43079,1,1,0.995,0.75447,0.75,0.75,0.67556,0.16653,1.01013,5.79271,0.24728,0.58331,1.06166,0.001274,0.001274,0.001274
552,990.286,0.85096,7.46114,1.22008,0.64107,1.24341,1,1,0.995,0.77941,0.75,0.75,0.67556,0.14981,1.00077,5.74594,0.24373,0.57456,1.05662,0.00127268,0.00127268,0.00127268
553,992.496,0.89784,6.46729,1.21319,0.61626,1.24225,1,1,0.995,0.77941,0.75,0.75,0.67556,0.14981,1.00077,5.74594,0.24373,0.57456,1.05662,0.00127136,0.00127136,0.00127136
554,994.374,0.90169,5.61902,1.10237,0.69403,1.28119,1,1,0.995,0.77642,0.7,0.7,0.60933,0.15032,1.05189,5.62771,0.23795,0.5747,1.08352,0.00127004,0.00127004,0.00127004
555,996.818,0.79105,6.66795,1.19327,0.60441,1.21861,1,1,0.995,0.76433,0.75,0.75,0.67632,0.17363,1.1435,5.66434,0.23971,0.55342,1.13311,0.00126872,0.00126872,0.00126872
556,998.882,0.82699,5.63624,1.40553,0.68616,1.26106,1,1,0.995,0.76,0.75,0.75,0.68809,0.17802,1.25652,5.77921,0.22822,0.56221,1.20616,0.0012674,0.0012674,0.0012674
557,1000.8,1.02227,6.21498,1.38985,0.79515,1.35997,1,1,0.995,0.76,0.75,0.75,0.68809,0.17802,1.25652,5.77921,0.22822,0.56221,1.20616,0.00126608,0.00126608,0.00126608
558,1002.89,0.84301,6.62226,1.53583,0.61367,1.22279,1,1,0.995,0.7599,0.55,0.55,0.4957,0.13902,1.32435,5.89609,0.21369,0.58533,1.25641,0.00126476,0.00126476,0.00126476
559,1004.72,1.20047,7.8216,1.31973,0.98349,1.40112,1,1,0.995,0.75487,0.6,0.6,0.523,0.15047,1.31204,5.92415,0.20779,0.55968,1.24211,0.00126344,0.00126344,0.00126344
560,1006.89,0.72331,7.44891,1.25536,0.63744,1.1912,1,1,0.995,0.75113,0.85,0.85,0.80193,0.18657,1.28837,5.85286,0.20416,0.55729,1.21994,0.00126212,0.00126212,0.00126212
561,1008.84,1.20743,5.66616,1.15142,1.08631,1.43858,1,1,0.995,0.75113,0.85,0.85,0.80193,0.18657,1.28837,5.85286,0.20416,0.55729,1.21994,0.0012608,0.0012608,0.0012608
562,1011.29,0.89991,7.72764,1.38793,0.7668,1.34352,1,1,0.995,0.76159,0.8,0.8,0.75043,0.19403,1.24986,5.81075,0.20116,0.53277,1.19421,0.00125948,0.00125948,0.00125948
563,1013.34,0.76402,7.94443,1.17869,0.62741,1.21654,1,1,0.995,0.77084,0.7,0.7,0.69438,0.21669,1.2132,5.70252,0.19956,0.54271,1.18408,0.00125816,0.00125816,0.00125816
564,1015.38,0.97865,5.60478,1.11112,0.75818,1.27144,1,1,0.995,0.77785,0.7,0.7,0.65982,0.19102,1.21198,5.67809,0.1926,0.56228,1.19853,0.00125684,0.00125684,0.00125684
565,1017.85,0.85015,6.64055,1.26225,0.69545,1.246,1,1,0.995,0.77785,0.7,0.7,0.65982,0.19102,1.21198,5.67809,0.1926,0.56228,1.19853,0.00125552,0.00125552,0.00125552
566,1020.41,1.04202,5.7804,1.25225,0.88417,1.38805,1,1,0.995,0.77303,0.7,0.7,0.65688,0.18252,1.19962,5.62698,0.19261,0.55835,1.20207,0.0012542,0.0012542,0.0012542
567,1022.58,1.10803,6.96621,1.26687,0.81335,1.33346,1,1,0.995,0.75942,0.75,0.75,0.676,0.20158,1.14353,5.49242,0.20255,0.54577,1.1689,0.00125288,0.00125288,0.00125288
568,1024.42,1.01351,6.88821,1.25866,0.78785,1.31152,1,1,0.995,0.76802,0.8,0.8,0.72809,0.21768,1.15024,5.4965,0.20428,0.51683,1.1631,0.00125156,0.00125156,0.00125156
569,1026.8,1.02787,8.01996,1.3355,0.80114,1.29044,1,1,0.995,0.76802,0.8,0.8,0.72809,0.21768,1.15024,5.4965,0.20428,0.51683,1.1631,0.00125024,0.00125024,0.00125024
570,1029.01,1.07895,5.71937,1.36963,0.86339,1.39408,1,1,0.995,0.7698,0.85,0.85,0.85106,0.22965,1.18433,5.45143,0.20266,0.55285,1.17022,0.00124892,0.00124892,0.00124892
571,1031.42,0.93554,5.23945,1.06972,0.87477,1.35148,1,1,0.995,0.77312,0.9,0.9,0.89506,0.20769,1.18001,5.3775,0.20632,0.5223,1.16555,0.0012476,0.0012476,0.0012476
572,1033.24,0.99359,6.07239,1.3344,0.76686,1.30042,1,1,0.995,0.77133,0.95,0.95,0.971,0.20028,1.21297,5.4917,0.20805,0.54776,1.18627,0.00124628,0.00124628,0.00124628
573,1035.2,0.9871,6.88863,1.32452,0.78014,1.26771,1,1,0.995,0.77133,0.95,0.95,0.971,0.20028,1.21297,5.4917,0.20805,0.54776,1.18627,0.00124496,0.00124496,0.00124496
574,1036.88,1.57584,7.48,1.36671,1.10658,1.49049,1,1,0.995,0.74563,0.8,0.8,0.78454,0.16182,1.26307,5.77086,0.20973,0.54305,1.21836,0.00124364,0.00124364,0.00124364
575,1038.7,0.9691,7.73577,1.41627,0.76385,1.2333,1,1,0.995,0.75709,0.65,0.65,0.59822,0.1319,1.2926,6.17864,0.20982,0.56897,1.23858,0.00124232,0.00124232,0.00124232
576,1040.71,1.23873,7.8277,1.46448,0.88514,1.3635,1,1,0.995,0.73685,0.5,0.5,0.43834,0.09266,1.2733,6.57771,0.21697,0.56076,1.21809,0.001241,0.001241,0.001241
577,1042.75,1.0422,4.60106,1.25179,0.83874,1.30929,1,1,0.995,0.73685,0.5,0.5,0.43834,0.09266,1.2733,6.57771,0.21697,0.56076,1.21809,0.00123968,0.00123968,0.00123968
578,1044.78,0.99203,7.42744,1.10502,0.79921,1.33857,1,1,0.995,0.72657,0.5,0.5,0.39257,0.08747,1.24514,6.65471,0.22814,0.54177,1.18539,0.00123836,0.00123836,0.00123836
579,1046.88,0.97054,6.53426,1.4555,0.70035,1.26486,1,1,0.995,0.73361,0.55,0.55,0.49678,0.09596,1.22749,6.51511,0.23432,0.53707,1.16863,0.00123704,0.00123704,0.00123704
580,1048.83,0.88835,7.62805,1.44472,0.71045,1.29406,1,1,0.995,0.73555,0.55,0.55,0.49803,0.1165,1.23568,6.23025,0.24969,0.52564,1.17312,0.00123572,0.00123572,0.00123572
581,1050.97,0.7842,5.82419,1.26462,0.6849,1.24899,1,1,0.995,0.73555,0.55,0.55,0.49803,0.1165,1.23568,6.23025,0.24969,0.52564,1.17312,0.0012344,0.0012344,0.0012344
582,1053.47,0.9012,7.17062,1.03899,0.61082,1.20096,1,1,0.995,0.76227,0.7,0.7,0.74461,0.18019,1.19909,5.91629,0.26689,0.49499,1.15689,0.00123308,0.00123308,0.00123308
583,1055.32,1.11553,6.04232,1.28484,0.83238,1.32693,1,1,0.995,0.75241,0.8,0.8,0.82351,0.20614,1.21853,5.82021,0.27057,0.49005,1.18045,0.00123176,0.00123176,0.00123176
584,1057.94,0.7648,7.05191,1.27794,0.60243,1.30113,1,1,0.995,0.75777,0.75,0.75,0.77889,0.23627,1.25806,5.79995,0.26293,0.5026,1.21646,0.00123044,0.00123044,0.00123044
585,1060,0.96419,6.21947,1.44169,0.84164,1.30582,1,1,0.995,0.75777,0.75,0.75,0.77889,0.23627,1.25806,5.79995,0.26293,0.5026,1.21646,0.00122912,0.00122912,0.00122912
586,1061.9,0.85825,5.71527,1.24043,0.86031,1.27793,1,1,0.995,0.76171,0.7,0.7,0.7389,0.24419,1.22344,5.79395,0.25322,0.52536,1.20676,0.0012278,0.0012278,0.0012278
587,1063.79,0.766,8.80453,1.40014,0.75804,1.26081,1,1,0.995,0.75694,0.8,0.8,0.84567,0.26333,1.23383,5.58261,0.24434,0.56213,1.23013,0.00122648,0.00122648,0.00122648
588,1065.99,0.9485,6.54112,1.19341,0.77888,1.2902,1,1,0.995,0.74063,0.85,0.85,0.88237,0.27866,1.26565,5.49335,0.23379,0.58604,1.25791,0.00122516,0.00122516,0.00122516
589,1068,1.01833,6.91714,1.42378,0.87908,1.35618,1,1,0.995,0.74063,0.85,0.85,0.88237,0.27866,1.26565,5.49335,0.23379,0.58604,1.25791,0.00122384,0.00122384,0.00122384
590,1069.65,1.03742,8.5365,1.34067,0.85324,1.27192,1,1,0.995,0.74631,0.85,0.85,0.87925,0.26305,1.26958,5.45458,0.21624,0.59679,1.26604,0.00122252,0.00122252,0.00122252
591,1072.2,0.78991,6.73533,1.05376,0.69265,1.29886,1,1,0.995,0.74665,0.85,0.85,0.8855,0.25213,1.30723,5.4756,0.21104,0.64574,1.29738,0.0012212,0.0012212,0.0012212
592,1074.17,1.27228,6.10747,1.31618,0.96356,1.37227,1,1,0.995,0.74095,0.85,0.85,0.87586,0.25495,1.34241,5.50261,0.19518,0.67415,1.32768,0.00121988,0.00121988,0.00121988
593,1076.06,1.11977,7.32003,1.32035,0.80401,1.33914,1,1,0.995,0.74095,0.85,0.85,0.87586,0.25495,1.34241,5.50261,0.19518,0.67415,1.32768,0.00121856,0.00121856,0.00121856
594,1078.48,0.87565,6.08932,1.28576,0.6844,1.25837,1,1,0.995,0.73165,0.85,0.85,0.87229,0.25959,1.38198,5.52411,0.19226,0.75011,1.36805,0.00121724,0.00121724,0.00121724
595,1080.4,1.14467,7.39245,1.25916,0.8725,1.37293,1,1,0.995,0.73047,0.85,0.85,0.87711,0.27606,1.35373,5.56444,0.19428,0.75827,1.34953,0.00121592,0.00121592,0.00121592
596,1082.95,1.07027,7.63938,1.44765,0.85743,1.32887,1,1,0.995,0.73926,0.85,0.85,0.8703,0.23934,1.31833,5.67808,0.19188,0.77244,1.32331,0.0012146,0.0012146,0.0012146
597,1085.46,0.9245,6.60186,1.50795,0.72919,1.36517,1,1,0.995,0.73926,0.85,0.85,0.8703,0.23934,1.31833,5.67808,0.19188,0.77244,1.32331,0.00121328,0.00121328,0.00121328
598,1087.79,1.05735,7.72367,1.52744,0.85174,1.36417,1,1,0.995,0.73886,0.85,0.85,0.8703,0.22778,1.25709,5.77885,0.19688,0.73627,1.27256,0.00121196,0.00121196,0.00121196
599,1090.22,0.96238,6.63422,1.26082,0.72981,1.31383,1,1,0.995,0.74176,0.65,0.65,0.63338,0.22898,1.25289,5.86157,0.21031,0.71002,1.25817,0.00121064,0.00121064,0.00121064
600,1092.1,0.93302,6.11416,1.34965,0.75698,1.33273,1,1,0.995,0.73265,0.75,0.75,0.73431,0.24493,1.29616,5.89204,0.22385,0.68849,1.28074,0.00120932,0.00120932,0.00120932
601,1093.91,1.09275,8.52384,1.53278,0.86844,1.3216,1,1,0.995,0.73265,0.75,0.75,0.73431,0.24493,1.29616,5.89204,0.22385,0.68849,1.28074,0.001208,0.001208,0.001208
602,1095.44,1.19592,9.48502,1.45949,0.88293,1.35748,0.95,0.95,0.9735,0.73465,0.7,0.7,0.67373,0.24241,1.36029,5.98667,0.21461,0.72259,1.33378,0.00120668,0.00120668,0.00120668
603,1097.66,1.16988,6.67052,1.40107,0.73526,1.38653,0.95,0.95,0.9685,0.72095,0.65,0.65,0.63671,0.20918,1.42422,6.16451,0.20614,0.75885,1.3916,0.00120536,0.00120536,0.00120536
604,1099.68,1.02153,6.32648,1.22858,0.85278,1.40147,0.95,0.95,0.9685,0.7247,0.65,0.65,0.62762,0.16955,1.43675,6.29145,0.2089,0.77361,1.39368,0.00120404,0.00120404,0.00120404
605,1102.04,1.09631,6.49528,1.45493,0.9076,1.50668,0.95,0.95,0.9685,0.7247,0.65,0.65,0.62762,0.16955,1.43675,6.29145,0.2089,0.77361,1.39368,0.00120272,0.00120272,0.00120272
